genre;artist_name;title;loudness;tempo;time_signature;key;mode;duration;avg_timbre1;avg_timbre2;avg_timbre3;avg_timbre4;avg_timbre5;avg_timbre6;avg_timbre7;avg_timbre8;avg_timbre9;avg_timbre10;avg_timbre11;avg_timbre12;var_timbre1;var_timbre2;var_timbre3;var_timbre4;var_timbre5;var_timbre6;var_timbre7;var_timbre8;var_timbre9;var_timbre10;var_timbre11;var_timbre12
classic pop and rock;The Stooges;Loose (Take 9);-5,987;87,727;1;11;0;220,31628;49,2842512;3,436368421;57,81878708;10,99235048;1,701526316;-21,0217823;11,7022823;9,34723445;21,36113756;-2,433401914;4,343300239;2,532690191;12,58039876;340,2487875;625,5346547;631,3284307;307,2063203;248,5863563;247,9838171;206,6299644;154,6656295;132,3174836;113,1679257;130,2204665
classic pop and rock;The Stooges;Studio Dialogue (#24);-19,604;75,505;1;11;1;27,03628;25,0093875;21,459075;34,96125;12,9119125;25,2734625;8,81935;-1,730525;20,2808625;-13,723225;14,517225;-11,1422875;9,030475;92,07996659;3810,668541;1687,994345;3988,183199;2156,434588;2420,743691;1320,099001;844,4589066;639,6770286;582,7823437;708,7536042;371,3032381
classic pop and rock;The Stooges;Dirt (Take 9);-7,39;70,06;1;0;1;417,54077;47,03625241;-22,91127607;28,11213234;13,84692813;6,705786153;-10,59191499;11,66427958;0,262496056;-3,267438212;-14,83756179;3,440592463;5,218850131;22,02729193;2179,807789;1730,610447;1091,113111;1099,227311;631,9621743;403,0051652;490,0686136;465,6035026;286,6022637;264,9479537;326,1340065
classic pop and rock;The Stooges;Loose (False Start Take 25);-4,645;134,186;1;11;0;193,67138;50,88319475;11,58660359;57,62411464;10,62876381;-15,6788605;-21,57965331;12,07635083;7,215370166;8,535968232;-4,827979282;3,190933702;0,538751381;29,27584266;442,1301336;506,5042066;276,2302888;311,9580613;257,3574947;232,2476344;182,9525074;144,0720132;130,8892513;101,6564743;116,1659524
classic pop and rock;The Stooges;Loose (Take 11);-6,851;88,158;1;11;0;221,46567;48,41579439;-5,093609813;58,19533762;11,81942991;-3,224882009;-20,19323131;13,18700584;6,700690421;23,67039252;-2,479649533;4,10442757;4,345024533;9,230558913;381,0916053;557,64911;696,8598518;351,4560779;270,4589983;236,6511642;219,0436768;164,5310729;137,2331435;113,7110289;117,2211699
classic pop and rock;The Stooges;Fun House (Take 4);-4,818;131,712;4;4;1;504,45016;51,2744519;31,50251899;38,56373418;0,579191772;-11,72198481;-12,75009557;-4,437124051;2,834122785;10,1567;-0,94761519;2,164017089;2,573537975;10,07954053;1035,944659;670,2560923;578,2137592;389,1679685;516,0013628;231,508014;252,6499999;226,2754767;155,2341922;175,2971826;193,811712
classic pop and rock;The Stooges;Loose (Take 6);-5,662;87,335;1;2;1;222,77179;49,69322145;-0,322525952;55,52907151;11,55881776;-0,362294118;-19,77556863;9,658487889;6,888982699;23,76679008;-2,463470588;3,805205306;2,832926182;7,668097114;395,7603313;559,5826027;563,6728559;307,0545152;279,9934866;229,1343654;220,8434975;133,9411488;130,7948845;115,1841765;93,97154186
classic pop and rock;The Stooges;Studio Dialogue (#20);-26,649;147,627;5;6;1;13,89669;22,2506129;34,61751613;30,08445161;8,264483871;27,67719355;-10,29309677;0,485290323;18,46180645;-16,67629032;7,048774194;-2,514870968;13,18629032;61,64345224;4948,113117;940,1556941;3335,065033;963,2302557;1464,787875;1060,977421;1975,713144;533,450829;695,6137822;316,6102236;300,311967
classic pop and rock;The Stooges;Slide (Slidin' The Blues);-13,379;144,015;1;4;1;60,21179;33,61044505;22,15858791;23,9711044;28,65502747;2,3875;9,330483516;2,168247253;13,79151648;-10,70148901;-4,838164835;2,96721978;14,84130769;121,7447099;4584,391888;4339,315657;4486,645034;1551,456755;1775,939681;658,4094908;1095,519484;660,9460976;507,9227143;536,5619439;260,7181983
classic pop and rock;The Stooges;Loose (Take 5);-6,902;88,323;1;11;0;218,8273;48,56297281;-4,037503546;53,36129905;9,191904255;-1,120489362;-20,57784279;14,01214184;6,610566194;23,45698818;-3,147821513;3,610280142;8,944460993;7,039762781;339,8477946;557,8688483;442,9937173;271,683885;251,6472605;235,3783879;200,6874888;179,8553703;124,893165;123,8681358;136,458809
classic pop and rock;The Stooges;Loose (Take 4);-6,871;87,993;1;4;1;218,80118;49,02667746;-7,161742217;59,07429888;7,675958904;-8,492971357;-20,45162017;13,06051432;4,341535492;26,35942839;0,240229141;2,243956413;9,123993773;6,557123745;356,5055877;603,3071184;433,0317353;291,593991;276,3354716;216,8167849;161,3842549;147,474459;112,843204;99,60684916;140,2166574
classic pop and rock;The Stooges;Studio Dialogue (#1);-17,576;187,698;1;6;0;39,73179;23,89136275;10,66767647;10,97718627;45,34361765;41,48208824;1,442392157;-3,131990196;24,62586275;-17,1207549;7,003284314;3,279656863;-1,22477451;161,7685602;5925,287036;3093,994318;6411,40227;871,9094477;2195,400602;616,1547016;1607,498676;535,9143278;450,8852703;965,6402106;315,4183277
classic pop and rock;The Stooges;1970 (Take 1);-4,885;111,318;4;2;1;424,07138;51,04627032;5,120390615;52,63662657;11,19073496;-10,72210112;-16,24115863;12,1774349;3,318403833;4,912616656;-5,193781229;4,567171183;1,456307997;7,514900525;672,1409736;702,7414591;805,7610255;502,1925745;334,8832542;261,6794978;208,2280822;125,8042338;121,6128745;152,4664872;155,9641016
classic pop and rock;The Stooges;Studio Dialogue (#25);-15,711;86,465;1;2;1;25,33832;30,81507937;-24,54922222;24,9124127;26,19195238;-4,97084127;-1,365714286;-0,915904762;7,466650794;-10,63822222;-2,486777778;-0,154746032;3,174174603;104,5030978;6055,73929;5484,462946;5877,473332;1259,182759;2059,085476;598,3115531;755,5343554;824,2487249;421,0850395;510,256554;252,6843617
classic pop and rock;The Stooges;T.V. Eye (Take 6);-7,728;133,364;1;2;1;343,64036;47,68370936;6,589221723;45,6376382;11,26645243;-29,25995506;-15,00764345;12,41506966;-0,923308614;9,983117603;-9,689554307;4,999525094;1,936950562;13,39523759;1413,203208;2060,360106;515,1632666;669,7562508;391,5761102;331,6510966;283,2960733;226,2201947;177,0152763;125,8034886;192,850858
classic pop and rock;The Stooges;T.V. Eye (False Start Take 2);-6,493;129,52;1;9;1;268,56444;48,94203879;-2,717340587;33,10926301;6,214848628;-29,78506149;-14,30618354;11,46486282;-1,087459792;4,472981079;-12,46539924;4,077562914;6,918066225;15,31699208;1063,645443;1148,391748;488,2311414;606,5840783;444,997909;356,1992724;262,0048274;198,1851225;155,1392859;125,166614;259,3945943
classic pop and rock;The Stooges;Down On The Street (Take 1);-8,367;83,508;3;2;1;237,29587;44,69612373;-0,496320585;6,267530934;16,85383015;-26,28429246;-4,069195726;21,85530596;12,08290776;8,154105737;-6,027707537;-1,425652418;10,05250956;32,14508686;2434,489419;1964,820196;1291,545458;1026,778398;1110,712802;373,378816;339,524951;212,4478063;350,6440668;358,2333251;183,0615397
classic pop and rock;The Stooges;Studio Dialogue (#5);-17,167;47,575;1;9;1;6,94812;24,64380952;28,51257143;-6,422380952;26,81142857;37,35438095;-12,76914286;-1,091190476;23,04280952;-23,39485714;7,672047619;-4,660333333;-6,473904762;158,020071;5079,247024;2292,504914;6907,65282;1224,242857;2038,062738;1520,108908;972,8985339;726,7689806;809,0761373;934,9724939;295,2678235
classic pop and rock;The Stooges;Loose (Take 13);-6,189;87,756;1;11;0;227,23873;49,23949043;-1,446462919;62,4007512;11,8753433;-2,684519139;-20,76595335;5,097205742;10,90820335;22,09611124;1,458667464;4,464086124;8,651739234;13,52933646;435,8995186;486,7466153;564,0617021;354,6527063;265,8044103;227,1911155;213,6283424;190,2806491;125,0627748;118,947351;126,3120196
classic pop and rock;The Stooges;Studio Dialogue (#23);-18,826;148,752;1;4;1;18,49424;29,09985185;10,48468519;11,07538889;31,97594444;39,05587037;6,002351852;-10,23840741;22,5422037;-0,162888889;7,332388889;-0,092351852;9,655388889;40,29231642;3418,960603;3370,955138;5025,193784;1911,59586;1575,476743;948,41659;1496,385647;586,8967567;726,6571057;1110,909714;255,9924236
classic pop and rock;The Stooges;T.V. Eye (Take 13);-6,736;88,489;1;11;0;257,09669;49,07112705;28,7528084;34,50903893;3,285317623;-25,53502561;-24,37221311;-3,554314549;3,028818648;21,84952152;2,07880123;7,623651639;10,48798566;10,63039492;828,4762625;2015,912933;622,7702431;304,1041102;338,9202311;295,0603459;209,7597413;380,4016262;143,1955739;133,8973141;198,8606321
classic pop and rock;The Stooges;Loose (Take 14);-6,679;132,727;1;11;0;221,72689;48,26456475;-5,175153477;63,65386811;14,59930216;-7,044255396;-18,17866187;6,825922062;11,19763189;21,01247122;-0,193711031;5,352377698;10,68077818;14,54191878;564,2240037;653,9300841;877,3419697;330,358371;380,914489;269,7174567;219,7881062;193,5746273;150,0329502;143,0607595;118,3008462
classic pop and rock;The Stooges;Studio Dialogue (#13);-32,266;150,62;7;0;1;19,40853;14,85497778;36,15308889;-19,83691111;2,269555556;24,97408889;-10,724;-0,077666667;23,81455556;-18,22171111;8,864311111;-3,859844444;3,2766;55,43353029;3956,920242;1911,715622;5186,251612;681,9408075;1718,01439;983,834396;1112,232978;529,0798607;594,6896927;812,0350801;347,9707505
classic pop and rock;The Stooges;Down On The Street (Take 4);-7,27;85,838;3;2;1;255,00689;46,3527463;9,88215222;7,065308668;15,25812791;-24,15430021;-4,429902748;9,675114165;11,01519345;5,27052537;-5,479935518;2,030422833;12,37599894;17,66659643;2323,133292;1598,182562;1031,765982;996,8498632;879,0091925;321,9826298;311,2671113;167,9423886;379,3009176;360,9494995;171,0441263
classic pop and rock;The Stooges;Down On The Street (False Start Take 3);-9,01;123,655;4;2;1;20,53179;40,05175325;-70,16105195;8,795103896;49,4475974;-3,35012987;9,489155844;6,298818182;5,557064935;0,936402597;0,142597403;3,30012987;7,20761039;47,76033465;2759,920663;823,4286795;2522,83616;960,0601059;2101,257564;288,7690071;563,2373623;269,4706524;185,4690382;722,7296467;146,9020293
classic pop and rock;The Stooges;1970 (Take 4);-5,702;112,015;4;11;0;362,00444;50,04940107;-19,94161339;44,6207032;6,240733638;-8,786700152;-17,57308752;8,975785388;1,909917047;-3,788317352;-7,199243531;3,07842618;-8,913139269;7,63993591;1157,191931;699,6248312;797,1217175;415,9515027;387,4118986;362,2369052;338,9161979;190,1186385;201,1214778;149,7918145;206,3528928
classic pop and rock;The Stooges;Loose (False Start Take 7);-6,166;88,009;1;4;1;70,73914;48,61849265;3,242455882;64,516;13,89554779;-0,446360294;-17,75375368;11,97473897;5,194768382;22,4145625;-2,065926471;3,664801471;2,897845588;13,40001496;534,4947526;890,0692964;1223,889357;326,2466491;344,3062979;286,3625687;265,5293339;226,8416133;198,4143725;123,3449965;155,3759592
classic pop and rock;Iggy And The Stooges;Gimme Some Skin (Edited);-6,447;122,476;4;4;0;164,51873;49,30234202;33,77216287;21,90557329;-0,972762215;-63,83561401;-9,269570033;18,49174267;6,098848534;23,66194463;6,970214984;-3,322956026;9,743275244;25,9451561;487,1700242;648,089254;1148,150011;311,8985879;516,6637544;207,793341;160,4815783;121,4449293;128,8290795;172,5441542;111,3213859
classic pop and rock;The Stooges;1969;-4,14;107,514;7;7;1;246,02077;51,60017238;53,22173233;26,34528051;3,389336188;-36,5145546;-20,9483576;9,933620985;2,103359743;7,985034261;6,922832976;-2,725685225;-8,27462848;14,43142161;1321,955247;977,4625229;539,9511018;1136,33432;357,2331391;274,5856405;245,5787932;203,9626684;171,3340479;155,171575;130,5842851
classic pop and rock;Iggy & The Stooges;Johanna;-12,719;88,762;4;10;1;517,85098;41,53704922;-40,22165545;76,34964486;0,754319626;-72,4455352;8,879158879;-66,70366044;-13,02782492;35,46431589;5,044605607;4,42982866;3,13848162;17,64712306;2438,73945;1318,062276;636,0258337;467,345766;402,9289637;290,9535953;238,6564809;310,7149369;148,2140785;175,7216183;268,9185627
classic pop and rock;The Stooges;L.A. Blues (Remastered LP Version);-7,381;145,927;1;4;0;297,35138;49,04686707;30,64166108;53,64980958;5,780697006;-33,05716287;-27,72924551;20,89458323;2,891274252;-6,15102515;-0,588159281;1,096288623;4,054601198;18,45376602;842,5931247;747,803906;307,4981833;676,1901423;179,0524555;437,9048825;169,3799006;329,6947739;94,88772756;74,88069715;305,74347
classic pop and rock;The Stooges;Down On The Street (Remastered LP Version);-6,871;87,594;3;2;1;223,76444;46,94076069;18,18991214;9,943504046;14,89335145;-45,69250867;-10,25908786;11,34583699;9,446907514;9,828738728;-0,269156069;3,100569942;1,430512139;13,30581402;1999,437539;1218,664539;885,0419723;803,472402;980,9098286;436,0797683;303,1730784;299,4084691;464,892637;233,449944;185,381289
classic pop and rock;The Stooges;1970 (Remastered LP Version);-6,01;112,471;4;7;1;315,8722;50,0980444;35,1809778;34,81339408;3,290965772;-20,66391027;-23,34652266;7,715183164;2,39327197;4,011508788;1,588288622;4,15226827;4,979992599;6,564401772;799,2701867;1050,553649;569,9537105;418,0410126;346,3213769;300,5022531;191,5508767;262,9756677;164,154032;129,6165763;261,41503
classic pop and rock;The Stooges;Loose (Remastered LP Version);-6,2;135,939;1;4;1;214,17751;50,16984903;41,19487742;33,14887355;3,064309677;-33,99864;-24,55963613;24,03930194;4,748148387;-3,210909677;-6,913753548;-1,550221935;-15,00529935;7,118429677;789,5405523;563,9908257;404,5745197;364,8588666;196,1583707;295,3395247;234,1325107;175,294802;145,6375393;115,2245766;127,3603567
classic pop and rock;The Stooges;Loose (Take 22);-3,757;132,403;1;4;1;222,32771;51,5591011;13,23719245;52,23475274;12,9258039;-22,32167113;-19,27025944;17,0301011;4,511615104;7,089819732;-6,973714982;1,958974421;-3,384261876;7,041050191;475,8151314;583,9493626;599,8928308;356,3325276;297,1943919;228,9143208;195,6466067;140,3496352;144,6455279;107,7135462;115,7635036
classic pop and rock;The Stooges;T.V. Eye (Takes 7 & 8);-4,671;89,712;1;2;1;361,09016;49,09931571;15,63920357;48,38918143;12,33496643;-20,43363357;-17,39617071;14,70560714;-1,724731429;14,68712;-5,839300714;3,273939286;-4,031506429;33,86038057;1358,772086;2087,651954;901,5638929;677,6091248;391,8654819;346,4221681;294,7447455;236,6756528;220,9925085;178,9143923;195,9582262
classic pop and rock;The Stooges;1970 (Take 3);-3,486;109,214;4;11;0;447,97342;52,80870076;19,44745455;45,06092803;6,097093434;4,213640783;-27,54142361;25,55262626;11,3884678;6,921253788;-0,852421086;1,515034091;1,22863447;6,712024854;793,5285012;612,3865836;641,975068;397,7769532;322,1379182;297,6693638;217,6424267;161,1026044;132,1396855;119,830329;174,7286868
classic pop and rock;The Stooges;Fun House (Take 2) (Edit);-5,227;130,655;4;11;0;554,78812;50,32218794;8,384267981;39,18289907;2,362614849;-19,70449478;-10,41806787;8,975470998;4,813823666;7,622591067;-1,705807425;0,973473318;4,299045244;16,79317894;1262,723457;1227,306069;784,4605562;598,5028726;678,831895;272,6256716;318,5777588;304,9008233;207,8746312;195,5948799;219,404071
classic pop and rock;Iggy Pop_ The Stooges;I Wanna Be Your Dog (Tokyo 1);-9,095;144,749;4;4;0;336,97914;47,68189895;19,08130315;15,09949869;-11,6460958;-3,352620735;-24,0872979;11,70711549;-3,065480315;29,42579396;5,676251969;-4,444950131;7,135485564;7,052602634;459,4949755;1200,722297;262,6116949;384,6677056;282,2677502;255,4350838;205,7500907;177,3956296;129,0018743;83,84265824;161,0539984
classic pop and rock;Marcel Lallemang;Aseon Han: Fata Morgana;-23,049;101,922;3;0;0;917,7073;23,19145889;-20,72873741;80,01393435;8,007106437;25,52443658;-13,77325175;20,73032887;11,24158955;-12,52178585;3,977565966;-5,893050988;6,593502231;123,9085635;10850,53387;18227,71505;6773,775772;2250,882116;1088,619796;5072,532016;1027,026852;1828,059046;463,9657174;567,3223303;2117,229612
classic pop and rock;The Stooges;She Creatures of the Hollywood Hills;-13,763;128,618;7;10;1;592,56118;42,44447707;-104,0764681;74,45173063;6,06440854;-55,99581286;-10,52039642;-9,512012124;-8,49198155;49,36572483;9,34460622;5,876299947;27,56459568;13,57586204;1917,299596;778,8269953;297,8549142;561,7345343;202,6193871;384,5661367;221,2374552;465,1565633;120,6422826;78,29042774;339,9787187
classic pop and rock;Iggy And The Stooges;Raw Power;-8,502;165,81;4;9;0;347,53261;46,98939775;86,62043521;-4,255899625;-19,71980524;-59,98053858;-9,817964045;-14,6379985;-4,827904869;12,96004794;8,718426966;-4,01948839;16,08708914;10,04678081;498,8743731;764,8876479;480,6756914;470,608291;235,8510031;250,015539;154,2794612;189,2035776;103,8772292;103,2189023;175,3415175
classic pop and rock;Iggy And The Stooges;I Got Nothin';-12,108;128,63;4;8;1;268,95628;40,72075703;40,01910574;-71,74080652;-38,27677165;-19,13821485;-10,67395501;-72,20313048;-0,659023622;-9,138499438;0,005003375;-0,326128234;-32,4296333;23,07208908;985,3249838;1294,297574;1153,405066;807,3704088;786,1434913;454,6669972;335,2382356;262,4062248;208,4247287;274,8565485;173,2336127
classic pop and rock;Iggy And The Stooges;Open Up and Bleed;-11,8;92,687;4;2;1;233,9522;39,2465974;10,23940981;0,464614719;-5,687083694;-32,11093651;3,331301587;4,804002886;-5,058770563;17,18645599;-0,858167388;-4,606063492;23,26881097;44,5858057;1373,659173;2537,770945;1380,923593;598,9942511;769,3171698;719,9911488;424,216973;329,199797;270,7942404;249,1675422;456,2447392
classic pop and rock;Iggy And The Stooges;Gimme Danger (Feb 9 1974);-11,937;119,813;4;11;1;492,14649;40,49995186;23,43697708;-68,79418797;-34,7568149;-22,0252447;-12,638;-62,97391461;-5,529967335;-8,842936963;-2,487887679;-1,074045272;-38,38470086;42,6960039;2444,405736;1305,801534;1167,384693;809,7007032;860,1838222;306,5886806;367,249515;268,3899233;230,0022249;276,2654458;249,6655358
classic pop and rock;Iggy And The Stooges;Cock In My Pocket (Remastered 1976 album);-14,982;173,719;4;9;1;247,90159;39,0436733;28,38408314;-61,67404098;-43,36930211;-12,94585714;-12,99473302;-57,50533489;1,330830211;-0,23724356;3,715307963;-2,902641686;-27,34186885;40,68765016;1868,112911;1368,267552;1304,986363;462,4347961;650,224029;393,4844878;329,6729369;215,5088882;181,0062747;273,7329287;233,7960302
classic pop and rock;Iggy And The Stooges;Raw Power (Remastered 1976 album);-9,489;169,756;4;1;1;334,31465;45,93108231;68,76662692;12,19764308;-13,46131462;-69,20928538;-7,636726923;-8,559084615;-2,150330769;9,320202308;7,798765385;-3,42025;15,77144154;15,83067284;426,9192626;772,7747218;479,4054208;432,1855248;226,5646853;272,4444632;154,3315915;180,156378;97,26870401;105,6766293;173,5127478
classic pop and rock;The Stooges;Jesus Loves the Stooges;-19,642;65,593;4;9;1;262,84363;30,59592544;-67,17824708;50,31244444;12,28799854;-12,17351754;13,12013743;-32,96763158;9,943656433;-0,85430848;8,854480994;3,772659357;23,60366667;70,23690841;2048,411263;2643,095338;1552,682292;1351,49056;1160,445877;565,152801;548,935767;989,5058326;306,018336;230,9165203;363,9728604
classic pop and rock;Eric Carmen;Great Expectations;-5,86;139,731;1;0;1;184,13669;47,02918361;28,19699672;81,42623279;26,45535246;-1,532629508;17,93435246;-8,916101639;-1,117995082;-3,87877377;-7,866708197;1,754216393;13,11841639;43,99168582;3681,364441;1709,381168;2216,886343;668,820059;1237,40964;540,9653981;384,9814191;326,022159;350,9717965;460,4298784;285,6276039
classic pop and rock;Eric Carmen;No Hard Feelings;-6,247;126,439;1;2;1;339,722;48,01804078;3,35464401;37,53109091;4,309627018;-4,414339847;-5,522758709;1,31831096;-2,359309261;1,203890399;-5,209748513;5,386765506;5,569350042;29,45160025;711,3588353;1901,224155;1011,523994;583,3714289;717,7932881;390,0145105;290,5356086;283,7641168;214,9419884;184,3262461;161,6822301
